run_id,config_key,vi1_quantization,vi2_batch_size,vi3_output_length,vi4_context_case,vi4_mean_input_tokens,repetition,batch_index,batch_total,batch_actual_size,status,energy_j,duration_s,avg_power_w,peak_power_w,vram_peak_mb,vram_used_start_mb,prompt_tokens,completion_tokens,throughput_tok_s,j_per_token,tpot_ms,j_per_token_calc,tok_per_j,gco2eq,nvml_sample_count,nvml_available
fp16_b1_o256_caseC_rep1_batch19of30_1780336719,fp16_b1_o256_caseC_rep1,fp16,1,256,C,3795,1,19,30,1,success,547.46566,2.1594,176.02,308.92,23100.3,23100.3,3795,90,41.6777,6.082952,23.99,6.082951777777778,0.16439387266773958,0.044709695566666666,32,True
fp16_b1_o256_caseA_rep3_batch14of30_1780356499,fp16_b1_o256_caseA_rep3,fp16,1,256,A,235,3,14,30,1,success,1231.460187,4.5751,222.37,294.49,23516.3,23516.3,235,256,55.9549,4.810391,17.87,4.81039135546875,0.20788329391602167,0.100569248605,56,True
fp16_b1_o512_caseA_rep1_batch3of30_1780342540,fp16_b1_o512_caseA_rep1,fp16,1,512,A,235,1,3,30,1,success,1147.55771,4.2233,219.43,295.5,23516.3,23516.3,235,237,56.117,4.842016,17.82,4.842015654008439,0.20652556114149587,0.09371721298333334,53,True
fp16_b1_o64_caseA_rep3_batch9of30_1780345587,fp16_b1_o64_caseA_rep3,fp16,1,64,A,233,3,9,30,1,success,257.56181,1.2372,117.42,233.08,23516.3,23516.3,233,64,51.7288,4.024403,19.33,4.02440328125,0.24848404350008257,0.021034214483333327,23,True
fp16_b1_o512_caseB_rep3_batch30of30_1780340409,fp16_b1_o512_caseB_rep3,fp16,1,512,B,891,3,30,30,1,success,621.336833,2.4899,181.44,296.81,23516.3,23516.3,891,134,53.8185,4.636842,18.58,4.636842037313433,0.21566402132158807,0.05074250802833333,35,True
fp16_b1_o64_caseC_rep2_batch29of30_1780345194,fp16_b1_o64_caseC_rep2,fp16,1,64,C,3798,2,29,30,1,success,403.024063,1.562,161.6,298.23,23516.3,23516.3,3798,64,40.9736,6.297251,24.41,6.297250984375,0.15879945113847954,0.03291363181166666,26,True
fp16_b8_o512_caseA_rep3_batch2of4_1780348787,fp16_b8_o512_caseA_rep3,fp16,8,512,A,234,3,2,4,8,success,2523.358208,9.6316,237.07,271.73,23516.3,23516.3,1874,2638,273.8906,0.956542,3.65,0.9565421561789235,1.045432230603068,0.20607425365333332,107,True
fp16_b4_o256_caseA_rep3_batch2of8_1780346356,fp16_b4_o256_caseA_rep3,fp16,4,256,A,232,3,2,8,4,success,1167.08805,4.7686,203.64,261.7,23516.3,23516.3,929,841,176.3637,1.387738,5.67,1.3877384661117718,0.7205968735606537,0.09531219075000001,58,True
fp16_b8_o256_caseC_rep1_batch1of4_1780356831,fp16_b8_o256_caseC_rep1,fp16,8,256,C,3793,1,1,4,8,success,2659.662766,8.4879,281.39,422.86,23516.3,23516.3,30351,1542,181.6698,1.724814,5.5,1.7248137263294423,0.5797727515353727,0.21720579255666667,95,True
fp16_b1_o64_caseC_rep1_batch11of30_1780348221,fp16_b1_o64_caseC_rep1,fp16,1,64,C,3792,1,11,30,1,success,413.975689,1.5788,165.72,301.08,23516.3,23516.3,3792,64,40.537,6.46837,24.67,6.468370140625,0.15459845034523273,0.033808014601666665,26,True
fp16_b1_o256_caseB_rep3_batch9of30_1780358900,fp16_b1_o256_caseB_rep3,fp16,1,256,B,897,3,9,30,1,success,806.507947,3.004,205.79,296.09,23516.3,23516.3,897,163,54.2609,4.947902,18.43,4.947901515337423,0.2021058820391264,0.06586481567166666,40,True
fp16_b1_o256_caseB_rep2_batch28of30_1780357278,fp16_b1_o256_caseB_rep2,fp16,1,256,B,883,2,28,30,1,success,1145.016281,4.1528,223.3,296.07,23516.3,23516.3,883,228,54.9021,5.022001,18.21,5.02200123245614,0.19912380617057795,0.09350966294833334,52,True
fp16_b1_o512_caseC_rep3_batch5of30_1780352819,fp16_b1_o512_caseC_rep3,fp16,1,512,C,3791,3,5,30,1,success,1075.094712,3.8715,222.8,320.4,23516.3,23516.3,3791,192,49.5937,5.599452,20.16,5.599451625,0.17858891673164512,0.08779940148000001,49,True
fp16_b1_o512_caseC_rep3_batch30of30_1780353129,fp16_b1_o512_caseC_rep3,fp16,1,512,C,3793,3,30,30,1,success,365.305472,1.4791,151.95,324.77,23516.3,23516.3,3793,60,40.566,6.088425,24.65,6.088424533333334,0.16424610250568597,0.02983328021333333,25,True
fp16_b1_o256_caseC_rep1_batch13of30_1780336656,fp16_b1_o256_caseC_rep1,fp16,1,256,C,3791,1,13,30,1,success,481.836659,1.9448,164.79,302.06,23100.3,23100.3,3791,78,40.1075,6.177393,24.93,6.1773930641025645,0.16188058451567505,0.03934999381833333,30,True
fp16_b1_o256_caseC_rep2_batch27of30_1780346164,fp16_b1_o256_caseC_rep2,fp16,1,256,C,3796,2,27,30,1,success,625.359841,2.3934,187.9,305.93,23516.3,23516.3,3796,104,43.4524,6.013075,23.01,6.013075394230769,0.1663042510591914,0.05107105368166666,34,True
fp16_b1_o512_caseB_rep2_batch17of30_1780346727,fp16_b1_o512_caseB_rep2,fp16,1,512,B,898,2,17,30,1,success,517.75142,2.0663,172.27,290.02,23516.3,23516.3,898,107,51.7822,4.838798,19.31,4.83879831775701,0.20666288080870931,0.042283032633333335,31,True
fp16_b1_o256_caseA_rep1_batch21of30_1780349177,fp16_b1_o256_caseA_rep1,fp16,1,256,A,232,1,21,30,1,success,822.9082,3.2122,194.98,286.62,23516.3,23516.3,232,173,53.8573,4.756695,18.57,4.756694797687861,0.21023001107535447,0.06720416966666666,43,True
fp16_b8_o512_caseC_rep2_batch3of4_1780355685,fp16_b8_o512_caseC_rep2,fp16,8,512,C,3792,2,3,4,8,success,4413.269093,14.9904,275.31,422.24,23605.6,23516.3,30340,3462,230.9484,1.274774,4.33,1.274774434719815,0.7844525060779022,0.36041697592833327,158,True
fp16_b1_o256_caseA_rep1_batch10of30_1780349066,fp16_b1_o256_caseA_rep1,fp16,1,256,A,235,1,10,30,1,success,1222.477604,4.5704,220.87,295.24,23516.3,23516.3,235,256,56.0128,4.775303,17.85,4.775303140625,0.2094107893366364,0.09983567099333332,56,True
fp16_b4_o64_caseA_rep1_batch4of8_1780355215,fp16_b4_o64_caseA_rep1,fp16,4,64,A,234,1,4,8,4,success,274.890381,1.2807,124.79,263.61,23516.3,23516.3,937,256,199.8866,1.073791,5.0,1.07379055078125,0.9312803127876635,0.022449381114999997,23,True
fp16_b8_o64_caseA_rep3_batch3of4_1780340748,fp16_b8_o64_caseA_rep3,fp16,8,64,A,233,3,3,4,8,success,346.899669,1.5039,137.67,266.65,23516.3,23516.3,1864,512,340.4552,0.677538,2.94,0.677538416015625,1.4759310710094682,0.028330139635,26,True
fp16_b1_o256_caseC_rep1_batch25of30_1780336785,fp16_b1_o256_caseC_rep1,fp16,1,256,C,3792,1,25,30,1,success,1149.924547,4.212,219.14,303.62,23100.3,23100.3,3792,195,46.2958,5.897049,21.6,5.897048958974359,0.16957634351638898,0.09391050467166667,53,True
fp16_b4_o64_caseB_rep2_batch7of8_1780358118,fp16_b4_o64_caseB_rep2,fp16,4,64,B,885,2,7,8,4,success,336.944963,1.5664,134.92,283.08,23516.3,23516.3,3541,256,163.4275,1.316191,6.12,1.31619126171875,0.7597679980751041,0.027517171978333328,26,True
fp16_b1_o256_caseA_rep2_batch12of30_1780350570,fp16_b1_o256_caseA_rep2,fp16,1,256,A,234,2,12,30,1,success,1297.983547,4.7462,225.65,287.67,23516.3,23516.3,234,256,53.9382,5.070248,18.54,5.07024823046875,0.19722900231800858,0.10600198967166666,58,True
fp16_b4_o64_caseB_rep1_batch4of8_1780339028,fp16_b4_o64_caseB_rep1,fp16,4,64,B,892,1,4,8,4,success,382.398015,1.5703,152.84,283.79,23516.3,23516.3,3570,256,163.0211,1.493742,6.13,1.49374224609375,0.6694595420428634,0.031229171224999994,26,True
fp16_b1_o64_caseB_rep1_batch7of30_1780358509,fp16_b1_o64_caseB_rep1,fp16,1,64,B,886,1,7,30,1,success,270.645882,1.2745,124.27,257.17,23516.3,23516.3,886,64,50.2155,4.228842,19.91,4.22884190625,0.2364713607576708,0.022102747029999998,23,True
fp16_b1_o512_caseA_rep2_batch16of30_1780343349,fp16_b1_o512_caseA_rep2,fp16,1,512,A,237,2,16,30,1,success,1703.170174,6.0599,242.09,295.57,23516.3,23516.3,237,340,56.1062,5.009324,17.82,5.009324041176471,0.1996277325603284,0.13909223087666667,71,True
fp16_b8_o256_caseB_rep1_batch2of4_1780345369,fp16_b8_o256_caseB_rep1,fp16,8,256,B,888,1,2,4,8,success,1180.163738,4.4062,220.81,336.64,23516.3,23516.3,7105,1155,262.1282,1.021787,3.81,1.021786786147186,0.978677757001207,0.09638003860333332,54,True
fp16_b1_o64_caseC_rep2_batch4of30_1780345003,fp16_b1_o64_caseC_rep2,fp16,1,64,C,3796,2,4,30,1,success,371.201639,1.5663,148.22,308.36,23516.3,23516.3,3796,64,40.8611,5.800026,24.47,5.800025609375,0.17241303182931259,0.03031480051833333,26,True
fp16_b1_o256_caseB_rep3_batch15of30_1780358951,fp16_b1_o256_caseB_rep3,fp16,1,256,B,895,3,15,30,1,success,780.339931,2.9038,199.0,293.88,23516.3,23516.3,895,156,53.7236,5.002179,18.61,5.002179044871795,0.19991287617447326,0.06372776103166666,40,True
fp16_b4_o256_caseB_rep1_batch6of8_1780342343,fp16_b4_o256_caseB_rep1,fp16,4,256,B,894,1,6,8,4,success,1290.204265,5.1106,210.35,283.37,23516.3,23516.3,3578,752,147.1441,1.715697,6.8,1.7156971609042555,0.5828534445280259,0.10536668164166667,62,True
fp16_b4_o64_caseC_rep3_batch3of8_1780358285,fp16_b4_o64_caseC_rep3,fp16,4,64,C,3793,3,3,8,4,success,837.321672,2.7913,224.24,412.94,23516.3,23516.3,15174,256,91.7127,3.270788,10.9,3.27078778125,0.3057367419960915,0.06838126988,38,True
fp16_b1_o256_caseB_rep2_batch23of30_1780357225,fp16_b1_o256_caseB_rep2,fp16,1,256,B,887,2,23,30,1,success,1262.968412,4.6572,224.23,295.09,23516.3,23516.3,887,256,54.9682,4.93347,18.19,4.933470359375,0.20269707268023107,0.10314242031333332,57,True
fp16_b1_o512_caseB_rep1_batch26of30_1780349885,fp16_b1_o512_caseB_rep1,fp16,1,512,B,893,1,26,30,1,success,2638.532918,9.2148,259.37,296.57,23516.3,23516.3,893,512,55.5626,5.153385,18.0,5.15338460546875,0.19404722848335523,0.21548018830333332,102,True
fp16_b1_o256_caseB_rep1_batch27of30_1780337980,fp16_b1_o256_caseB_rep1,fp16,1,256,B,893,1,27,30,1,success,1220.817336,4.4825,224.84,295.5,23516.3,23516.3,893,246,54.88,4.962672,18.22,4.962672097560976,0.20150434692057811,0.09970008244,55,True
fp16_b1_o64_caseC_rep3_batch18of30_1780338589,fp16_b1_o64_caseC_rep3,fp16,1,64,C,3791,3,18,30,1,success,359.40212,1.5651,143.41,307.97,23516.3,23516.3,3791,64,40.8912,5.615658,24.46,5.615658125,0.17807351831981402,0.029351173133333335,26,True
fp16_b1_o256_caseB_rep3_batch4of30_1780358858,fp16_b1_o256_caseB_rep3,fp16,1,256,B,878,3,4,30,1,success,989.14582,3.7676,208.8,295.07,23516.3,23516.3,878,205,54.4111,4.825102,18.38,4.825101560975609,0.2072495236344425,0.08078024196666665,48,True
fp16_b1_o64_caseC_rep2_batch6of30_1780345019,fp16_b1_o64_caseC_rep2,fp16,1,64,C,3793,2,6,30,1,success,385.009739,1.5651,157.27,312.25,23516.3,23516.3,3793,64,40.8911,6.015777,24.46,6.015777171875,0.16622956127351365,0.03144246201833333,25,True
fp16_b1_o256_caseC_rep3_batch2of30_1780357464,fp16_b1_o256_caseC_rep3,fp16,1,256,C,3790,3,2,30,1,success,804.226147,3.0157,199.42,314.5,23516.3,23516.3,3790,145,48.0813,5.546387,20.8,5.546387220689655,0.18029754508839665,0.06567846867166667,41,True
fp16_b1_o512_caseA_rep3_batch5of30_1780343554,fp16_b1_o512_caseA_rep3,fp16,1,512,A,234,3,5,30,1,success,1363.943073,4.9961,229.72,296.41,23516.3,23516.3,234,280,56.0433,4.871225,17.84,4.871225260714286,0.20528716010422526,0.11138868429499998,60,True
fp16_b1_o512_caseB_rep3_batch27of30_1780340377,fp16_b1_o512_caseB_rep3,fp16,1,512,B,893,3,27,30,1,success,1243.383143,4.4794,228.96,296.57,23516.3,23516.3,893,246,54.9177,5.054403,18.21,5.0544030203252035,0.1978473018433064,0.10154295667833332,55,True
fp16_b1_o64_caseB_rep2_batch3of30_1780355866,fp16_b1_o64_caseB_rep2,fp16,1,64,B,877,2,3,30,1,success,278.053368,1.2651,128.12,288.29,23516.3,23516.3,877,64,50.5889,4.344584,19.77,4.344583875,0.23017164100670057,0.022707691719999996,23,True
fp16_b4_o256_caseC_rep3_batch3of8_1780353519,fp16_b4_o256_caseC_rep3,fp16,4,256,C,3793,3,3,8,4,success,1863.740846,6.6001,246.92,409.28,23516.3,23516.3,15174,966,146.3605,1.929338,6.83,1.9293383498964802,0.518312404899667,0.1522055024233333,76,True
fp16_b1_o256_caseC_rep2_batch21of30_1780346098,fp16_b1_o256_caseC_rep2,fp16,1,256,C,3790,2,21,30,1,success,1412.319147,5.1268,229.84,298.94,23516.3,23516.3,3790,256,49.934,5.516872,20.03,5.51687166796875,0.18126214640917845,0.11533939700499998,62,True
fp16_b1_o256_caseC_rep1_batch22of30_1780336751,fp16_b1_o256_caseC_rep1,fp16,1,256,C,3793,1,22,30,1,success,1476.628065,5.3759,232.47,314.92,23100.3,23100.3,3793,256,47.6204,5.768078,21.0,5.76807837890625,0.17336796317764688,0.120591291975,64,True
fp16_b1_o256_caseB_rep1_batch28of30_1780337991,fp16_b1_o256_caseB_rep1,fp16,1,256,B,883,1,28,30,1,success,1139.474647,4.1651,221.65,295.78,23516.3,23516.3,883,228,54.7402,4.997696,18.27,4.997695820175439,0.2000922096865223,0.09305709617166666,52,True
fp16_b1_o256_caseB_rep2_batch7of30_1780357089,fp16_b1_o256_caseB_rep2,fp16,1,256,B,886,2,7,30,1,success,308.783616,1.3811,135.07,261.88,23516.3,23516.3,886,71,51.4067,4.349065,19.45,4.349065014084507,0.2299344794252296,0.025217328639999998,24,True
fp16_b1_o256_caseC_rep3_batch15of30_1780357593,fp16_b1_o256_caseC_rep3,fp16,1,256,C,3795,3,15,30,1,success,1432.404898,5.0362,237.4,299.43,23516.3,23516.3,3795,256,50.8322,5.595332,19.67,5.5953316328125,0.17872041652289855,0.11697973333666667,61,True
fp16_b1_o64_caseC_rep3_batch11of30_1780338536,fp16_b1_o64_caseC_rep3,fp16,1,64,C,3792,3,11,30,1,success,365.968179,1.571,146.29,307.33,23516.3,23516.3,3792,64,40.7377,5.718253,24.55,5.718252796875,0.17487859238166167,0.029887401285,26,True
fp16_b1_o512_caseB_rep3_batch22of30_1780340316,fp16_b1_o512_caseB_rep3,fp16,1,512,B,894,3,22,30,1,success,460.144392,1.9978,159.03,294.85,23516.3,23516.3,894,106,53.0595,4.340985,18.85,4.340984830188679,0.23036247283005026,0.03757845868,30,True
fp16_b1_o64_caseC_rep2_batch16of30_1780345095,fp16_b1_o64_caseC_rep2,fp16,1,64,C,3794,2,16,30,1,success,379.19469,1.5606,151.86,309.82,23516.3,23516.3,3794,64,41.0096,5.924917,24.38,5.92491703125,0.16877873474441324,0.030967566349999996,26,True
fp16_b1_o256_caseB_rep2_batch10of30_1780357114,fp16_b1_o256_caseB_rep2,fp16,1,256,B,889,2,10,30,1,success,376.178941,1.64,144.7,293.19,23516.3,23516.3,889,85,51.8303,4.425635,19.29,4.4256346,0.22595629562368297,0.030721280181666664,27,True
fp16_b4_o256_caseA_rep2_batch2of8_1780352045,fp16_b4_o256_caseA_rep2,fp16,4,256,A,232,2,2,8,4,success,1187.166246,4.9517,199.61,256.19,23516.3,23516.3,929,841,169.8419,1.411613,5.89,1.4116126587395956,0.7084096290925037,0.09695191008999998,60,True
fp16_b1_o64_caseA_rep1_batch15of30_1780351242,fp16_b1_o64_caseA_rep1,fp16,1,64,A,235,1,15,30,1,success,235.134906,1.234,108.66,250.69,23516.3,23516.3,235,64,51.8645,3.673983,19.28,3.67398290625,0.272184173284761,0.019202683989999997,23,True
fp16_b8_o512_caseB_rep1_batch1of4_1780351832,fp16_b8_o512_caseB_rep1,fp16,8,512,B,883,1,1,4,8,success,1978.363775,7.4282,234.38,315.2,23516.3,23516.3,7071,1268,170.7017,1.560224,5.86,1.560223797318612,0.6409336927936825,0.16156637495833334,85,True
fp16_b1_o512_caseC_rep2_batch3of30_1780354270,fp16_b1_o512_caseC_rep2,fp16,1,512,C,3796,2,3,30,1,success,1192.485109,4.3048,228.07,317.86,23516.3,23516.3,3796,216,50.1761,5.520764,19.93,5.520764393518518,0.1811343373345218,0.09738628390166665,53,True
fp16_b1_o256_caseA_rep1_batch23of30_1780349195,fp16_b1_o256_caseA_rep1,fp16,1,256,A,232,1,23,30,1,success,1258.946657,4.8084,219.65,286.75,23516.3,23516.3,232,256,53.2401,4.91776,18.78,4.91776037890625,0.20334459651375048,0.10281397698833333,58,True
fp16_b1_o512_caseB_rep3_batch28of30_1780340388,fp16_b1_o512_caseB_rep3,fp16,1,512,B,883,3,28,30,1,success,1151.323311,4.1553,224.29,296.54,23516.3,23516.3,883,228,54.8694,5.049664,18.23,5.049663644736842,0.19803299196814403,0.09402473706500002,52,True
fp16_b1_o64_caseC_rep2_batch11of30_1780345057,fp16_b1_o64_caseC_rep2,fp16,1,64,C,3792,2,11,30,1,success,355.428584,1.7022,136.98,316.06,23516.3,23516.3,3792,64,37.5995,5.553572,26.6,5.553571625,0.18006430231283818,0.029026667693333334,27,True
fp16_b1_o64_caseA_rep1_batch2of30_1780351148,fp16_b1_o64_caseA_rep1,fp16,1,64,A,236,1,2,30,1,success,259.954333,1.1953,124.21,264.54,23516.3,23516.3,236,64,53.5415,4.061786,18.68,4.061786453125,0.24619708877866636,0.021229603861666668,22,True
fp16_b1_o256_caseB_rep2_batch27of30_1780357268,fp16_b1_o256_caseB_rep2,fp16,1,256,B,893,2,27,30,1,success,1226.080299,4.4946,225.66,295.34,23516.3,23516.3,893,246,54.7319,4.984066,18.27,4.984066256097561,0.20063938732286898,0.10012989108499999,55,True
fp16_b1_o64_caseB_rep3_batch18of30_1780347921,fp16_b1_o64_caseB_rep3,fp16,1,64,B,895,3,18,30,1,success,273.719845,1.2982,126.27,286.49,23516.3,23516.3,895,64,49.2996,4.276873,20.28,4.276872578125,0.23381571036619575,0.022353787341666667,23,True
fp16_b1_o512_caseC_rep3_batch22of30_1780353030,fp16_b1_o512_caseC_rep3,fp16,1,512,C,3793,3,22,30,1,success,1656.416961,5.71,245.35,320.2,23516.3,23516.3,3793,293,51.3137,5.6533,19.49,5.653300208191126,0.17688782890940224,0.13527405181499996,68,True
fp16_b1_o64_caseC_rep1_batch6of30_1780348183,fp16_b1_o64_caseC_rep1,fp16,1,64,C,3793,1,6,30,1,success,377.077225,1.5953,151.08,307.64,23516.3,23516.3,3793,64,40.118,5.891832,24.93,5.891831640625,0.16972650628793612,0.03079464004166666,26,True
fp16_b4_o256_caseC_rep1_batch3of8_1780347052,fp16_b4_o256_caseC_rep1,fp16,4,256,C,3793,1,3,8,4,success,1903.5224,6.6746,246.71,409.42,23516.3,23516.3,15174,966,144.728,1.97052,6.91,1.970520082815735,0.5074802376898743,0.15545432933333334,76,True
fp16_b1_o512_caseC_rep3_batch28of30_1780353104,fp16_b1_o512_caseC_rep3,fp16,1,512,C,3795,3,28,30,1,success,2817.003689,9.6761,264.66,311.43,23516.3,23516.3,3795,512,52.914,5.50196,18.9,5.501960330078125,0.18175340060763406,0.23005530126833332,107,True
fp16_b4_o512_caseA_rep2_batch1of8_1780344333,fp16_b4_o512_caseA_rep2,fp16,4,512,A,235,2,1,8,4,success,1349.397953,5.3447,212.71,278.66,23516.3,23516.3,940,1006,188.2248,1.34135,5.31,1.3413498538767394,0.7455176567916433,0.11020083282833332,64,True
fp16_b4_o64_caseB_rep3_batch7of8_1780337587,fp16_b4_o64_caseB_rep3,fp16,4,64,B,885,3,7,8,4,success,326.424528,1.5947,130.49,273.35,23516.3,23516.3,3541,256,160.5364,1.275096,6.23,1.2750958125,0.7842547910492804,0.026658003119999996,26,True
fp16_b1_o512_caseB_rep3_batch24of30_1780340340,fp16_b1_o512_caseB_rep3,fp16,1,512,B,898,3,24,30,1,success,1499.431127,5.3214,236.23,296.35,23516.3,23516.3,898,294,55.2485,5.100106,18.1,5.10010587414966,0.19607436093995398,0.12245354203833334,64,True
fp16_b1_o512_caseC_rep2_batch12of30_1780354375,fp16_b1_o512_caseC_rep2,fp16,1,512,C,3795,2,12,30,1,success,2176.68563,7.5773,254.86,311.49,23516.3,23516.3,3795,394,51.9978,5.524583,19.23,5.524582817258883,0.18100914278558453,0.17776265978333333,86,True
fp16_b4_o256_caseC_rep1_batch1of8_1780347027,fp16_b4_o256_caseC_rep1,fp16,4,256,C,3793,1,1,8,4,success,1932.858959,6.7429,249.44,400.81,23516.3,23516.3,15175,873,129.4687,2.214042,7.72,2.214042335624284,0.4516625467859603,0.15785014831833333,78,True
fp16_b1_o512_caseA_rep1_batch12of30_1780342629,fp16_b1_o512_caseA_rep1,fp16,1,512,A,234,1,12,30,1,success,1816.407878,6.4488,244.08,294.6,23516.3,23516.3,234,362,56.1342,5.017701,17.81,5.017701320441989,0.19929444503323168,0.1483399767033333,75,True
fp16_b1_o64_caseA_rep2_batch4of30_1780341530,fp16_b1_o64_caseA_rep2,fp16,1,64,A,237,2,4,30,1,success,244.949107,1.1816,118.85,285.24,23516.3,23516.3,237,64,54.1659,3.82733,18.46,3.827329796875,0.2612787643271547,0.020004177071666667,22,True
fp16_b1_o256_caseC_rep3_batch1of30_1780357453,fp16_b1_o256_caseC_rep3,fp16,1,256,C,3793,3,1,30,1,success,1426.398169,5.0438,236.47,301.62,23516.3,23516.3,3793,256,50.755,5.571868,19.7,5.57186784765625,0.17947302903471407,0.11648918380166666,61,True
fp16_b1_o256_caseA_rep1_batch15of30_1780349115,fp16_b1_o256_caseA_rep1,fp16,1,256,A,235,1,15,30,1,success,1257.609899,4.5731,227.46,295.56,23516.3,23516.3,235,256,55.9794,4.912539,17.86,4.91253866796875,0.20356073867068059,0.10270480841833333,56,True
fp16_b1_o64_caseB_rep1_batch9of30_1780358523,fp16_b1_o64_caseB_rep1,fp16,1,64,B,897,1,9,30,1,success,263.73697,1.2553,121.4,265.12,23516.3,23516.3,897,64,50.9845,4.12089,19.61,4.12089015625,0.24266601682729577,0.021538519216666666,23,True
fp16_b1_o512_caseC_rep1_batch11of30_1780347413,fp16_b1_o512_caseC_rep1,fp16,1,512,C,3792,1,11,30,1,success,2707.02782,9.7049,254.04,318.02,23516.3,23516.3,3792,486,50.0776,5.570016,19.97,5.570016090534979,0.17953269501308636,0.2210739386333333,107,True
fp16_b1_o256_caseB_rep2_batch19of30_1780357190,fp16_b1_o256_caseB_rep2,fp16,1,256,B,896,2,19,30,1,success,799.88511,3.1019,198.96,294.73,23516.3,23516.3,896,168,54.161,4.761221,18.46,4.761220892857144,0.21003016295677762,0.06532395065,41,True
fp16_b4_o256_caseC_rep3_batch5of8_1780353544,fp16_b4_o256_caseC_rep3,fp16,4,256,C,3793,3,5,8,4,success,1893.377798,6.5831,251.01,412.62,23516.3,23516.3,15174,865,131.3973,2.188876,7.61,2.188876067052023,0.4568554679967785,0.1546258535033333,76,True
fp16_b1_o64_caseB_rep1_batch5of30_1780358494,fp16_b1_o64_caseB_rep1,fp16,1,64,B,896,1,5,30,1,success,262.614231,1.291,121.39,287.09,23516.3,23516.3,896,64,49.574,4.103347,20.17,4.103347359375,0.2437034724138769,0.021446828865,23,True
fp16_b1_o256_caseB_rep1_batch8of30_1780337809,fp16_b1_o256_caseB_rep1,fp16,1,256,B,886,1,8,30,1,success,482.890381,2.0558,160.19,294.59,23516.3,23516.3,886,109,53.0199,4.430187,18.86,4.430186981651376,0.22572410693763645,0.03943604778166666,31,True
fp16_b1_o256_caseB_rep1_batch5of30_1780337785,fp16_b1_o256_caseB_rep1,fp16,1,256,B,896,1,5,30,1,success,362.532177,1.6281,139.67,294.79,23516.3,23516.3,896,85,52.2084,4.265084,19.15,4.265084435294118,0.23446194680810362,0.029606794454999995,27,True
fp16_b1_o512_caseC_rep2_batch18of30_1780354451,fp16_b1_o512_caseC_rep2,fp16,1,512,C,3791,2,18,30,1,success,2798.398194,9.7024,262.53,313.44,23516.3,23516.3,3791,512,52.7707,5.465621,18.95,5.46562147265625,0.18296181047349547,0.22853585251,107,True
fp16_b4_o512_caseC_rep3_batch2of8_1780338215,fp16_b4_o512_caseC_rep3,fp16,4,512,C,3794,3,2,8,4,success,1751.351204,6.042,248.67,411.3,23516.3,23516.3,15176,669,110.7246,2.617864,9.03,2.6178642810164425,0.38199077287984096,0.1430270149933333,71,True
fp16_b8_o256_caseC_rep2_batch3of4_1780339950,fp16_b8_o256_caseC_rep2,fp16,8,256,C,3792,2,3,4,8,success,2752.01832,8.687,284.88,422.27,23516.3,23516.3,30340,1882,216.6467,1.462284,4.62,1.4622839107332626,0.683861726618157,0.2247481628,97,True
fp16_b1_o64_caseC_rep3_batch2of30_1780338467,fp16_b1_o64_caseC_rep3,fp16,1,64,C,3790,3,2,30,1,success,362.272748,1.5578,144.42,306.06,23516.3,23516.3,3790,64,41.0834,5.660512,24.34,5.6605116875,0.17666247420852094,0.02958560775333333,26,True
fp16_b4_o256_caseC_rep2_batch2of8_1780340928,fp16_b4_o256_caseC_rep2,fp16,4,256,C,3794,2,2,8,4,success,1767.93363,6.0409,250.57,419.5,23516.3,23516.3,15176,669,110.746,2.642651,9.03,2.6426511659192826,0.37840787043572444,0.14438124645,71,True
fp16_b1_o512_caseB_rep3_batch14of30_1780340247,fp16_b1_o512_caseB_rep3,fp16,1,512,B,897,3,14,30,1,success,507.962012,2.1575,163.34,294.84,23516.3,23516.3,897,115,53.3026,4.417061,18.76,4.417060973913044,0.22639488245825753,0.04148356431333333,32,True
